date,spot_close,active_contract_after_close,im_close_after_actions,base_lots,grid_lots,total_lots,futures_pnl,futures_cost,futures_net_flow,p0_interest,p0_nav,margin_reserve_end,buffer_shortfall,grid_anchor,frozen_grid_anchor,pending_grid_entries,pending_grid_exits,rolled,roll_from,roll_to
2024-05-20,5596.78,IM2406,5539.2,2,2,4,38719.99999999971,0.0,38719.99999999971,1043.8076302254942,10265345.850989006,1329408.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-21,5536.74,IM2406,5476.8,2,2,4,-62240.000000000146,0.0,-62240.000000000146,1048.218696514836,10204154.06968552,1314432.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-22,5539.66,IM2406,5479.6,2,2,4,17920.000000000437,0.0,17920.000000000437,1042.7974137301765,10223116.867099252,1315104.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-23,5412.82,IM2406,5359.0,2,2,4,-109600.0,0.0,-109600.0,1044.9429921958006,10114561.810091447,1286160.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-24,5350.11,IM2406,5291.2,2,2,4,-31359.999999999854,0.0,-31359.999999999854,1035.604319546499,10084237.414410993,1269888.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-27,5404.62,IM2406,5335.8,2,2,4,6879.999999999563,0.0,6879.999999999563,1033.9559213449106,10092151.370332338,1280592.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-28,5348.03,IM2406,5279.0,2,2,4,-33279.99999999956,0.0,-33279.99999999956,1033.6286388127226,10059904.998971151,1266960.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-29,5351.25,IM2406,5284.0,2,2,4,-160.00000000058208,0.0,-160.00000000058208,1031.4451039213618,10060776.444075072,1268160.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-30,5334.3,IM2406,5291.4,2,2,4,8480.000000000291,0.0,8480.000000000291,1031.4065632118532,10070287.850638283,1269935.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-05-31,5355.21,IM2406,5314.0,2,2,4,27040.000000000146,0.0,27040.000000000146,1032.3139551297372,10098360.164593413,1275360.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-03,5284.62,IM2406,5222.4,2,2,4,-90400.0,0.0,-90400.0,1034.9706864687626,10008995.135279883,1253375.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-06-04,5313.71,IM2406,5268.6,2,2,4,40959.999999999854,0.0,40959.999999999854,1027.0666414882976,10050982.201921372,1264464.0000000002,0.0,7351.44,7351.44,0,0,False,,
2024-06-05,5244.09,IM2406,5209.6,2,2,4,-28000.0,0.0,-28000.0,1030.6912167593623,10024012.893138131,1250304.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-06,5130.87,IM2406,5101.8,2,2,4,-99200.0,0.0,-99200.0,1029.188637267436,9925842.081775399,1224432.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-07,5153.59,IM2406,5115.0,2,2,4,21600.0,0.0,21600.0,1020.7077181887712,9948462.789493587,1227600.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-11,5198.92,IM2406,5174.0,2,2,4,34719.99999999971,0.0,34719.99999999971,1022.9895930482508,9984205.779086635,1241760.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-12,5216.46,IM2406,5180.6,2,2,4,15840.000000000146,0.0,15840.000000000146,1025.5213578831654,10001071.300444517,1243344.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-13,5180.24,IM2406,5148.4,2,2,4,-34079.99999999956,0.0,-34079.99999999956,1027.3139370914855,9968018.61438161,1235615.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-06-14,5180.65,IM2406,5178.8,2,2,4,17279.999999999563,0.0,17279.999999999563,1024.343257364615,9986322.957638973,1242912.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-17,5183.97,IM2406,5173.8,2,2,4,6080.000000000291,0.0,6080.000000000291,1025.6345769118682,9993428.592215884,1241712.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-18,5227.25,IM2407,5180.6,2,2,4,43359.999999999854,832.8480000000002,42527.151999999856,1026.6088586934916,10036982.35307458,1243344.0,0.0,7351.44,7351.44,0,0,True,IM2406,IM2407
2024-06-19,5159.99,IM2407,5106.0,2,2,4,-56800.0,0.0,-56800.0,1031.5264369326962,9981213.879511513,1225440.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-20,5056.14,IM2407,5002.8,2,2,4,-82560.00000000058,0.0,-82560.00000000058,1027.0847935613622,9899680.964305075,1200672.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-21,5055.33,IM2407,4994.6,2,2,4,0.0,0.0,0.0,1020.4260581921494,9900701.390363267,1198704.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-24,4887.78,IM2407,4834.0,2,2,4,-122400.0,0.0,-122400.0,1020.776611667295,9779322.166974934,1160160.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-25,4847.61,IM2407,4808.4,2,2,4,-48000.0,0.0,-48000.0,1011.0597323275373,9732333.226707261,1154015.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-06-26,4986.38,IM2407,4954.4,2,2,4,118560.00000000058,0.0,118560.00000000058,1006.268469142793,9851899.495176405,1189056.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-27,4864.09,IM2407,4835.0,2,2,4,-87360.00000000058,0.0,-87360.00000000058,1016.1837143507913,9765555.678890755,1160400.0,0.0,7351.44,7351.44,0,0,False,,
2024-06-28,4895.99,IM2407,4851.4,2,2,4,20480.00000000029,0.0,20480.00000000029,1009.4167192574853,9787045.095610013,1164335.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-07-01,4940.25,IM2407,4893.2,2,2,4,36800.0,0.0,36800.0,1011.4758002291379,9824856.571410242,1174367.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-07-02,4905.65,IM2407,4863.8,2,2,4,-34559.999999999854,0.0,-34559.999999999854,1014.7344359088789,9791311.305846151,1167312.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-03,4867.13,IM2407,4832.2,2,2,4,-19680.00000000029,0.0,-19680.00000000029,1011.6271466814641,9772642.932992833,1159728.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-04,4761.87,IM2407,4729.0,2,2,4,-89119.99999999971,0.0,-89119.99999999971,1010.3269085802441,9684533.259901414,1134960.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-05,4810.79,IM2407,4778.2,2,2,4,47040.000000000146,0.0,47040.000000000146,1002.896695086133,9732576.1565965,1146767.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-07-08,4693.96,IM2407,4663.0,2,2,4,-101600.0,0.0,-101600.0,1007.1471830388743,9631983.303779539,1119120.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-09,4797.06,IM2407,4766.6,2,2,4,95519.99999999971,0.0,95519.99999999971,998.5904808983374,9728501.894260436,1143984.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-10,4777.68,IM2407,4758.0,2,2,4,-8959.999999999854,0.0,-8959.999999999854,1006.9958304750332,9720548.89009091,1141920.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-11,4893.59,IM2407,4881.4,2,2,4,89759.99999999985,0.0,89759.99999999985,1006.3050284151614,9811315.195119325,1171535.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-07-12,4878.02,IM2407,4864.2,2,2,4,-1759.9999999998545,0.0,-1759.9999999998545,1013.4781862971038,9810568.673305621,1167408.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-15,4827.6,IM2407,4808.8,2,2,4,-55840.000000000146,0.0,-55840.000000000146,1013.8748462466065,9755742.548151867,1154112.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-16,4836.72,IM2408,4769.4,2,2,4,9280.000000000291,766.8800000000001,8513.12000000029,1009.0032083300617,9765264.671360195,1144656.0,0.0,7351.44,7351.44,0,0,True,IM2407,IM2408
2024-07-17,4795.62,IM2408,4729.8,2,2,4,-27359.999999999854,0.0,-27359.999999999854,1011.2294126640062,9738915.900772858,1135152.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-18,4812.43,IM2408,4756.8,2,2,4,11040.000000000146,0.0,11040.000000000146,1009.2534585154224,9750965.154231373,1141632.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-19,4821.42,IM2408,4757.0,2,2,4,12000.0,0.0,12000.0,1009.9067526293916,9763975.060984002,1141680.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-22,4826.87,IM2408,4766.2,2,2,4,-1919.999999999709,0.0,-1919.999999999709,1011.4272324298507,9763066.488216432,1143888.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-23,4694.95,IM2408,4625.0,2,2,4,-83040.00000000015,0.0,-83040.00000000015,1011.0616468697795,9681037.549863301,1110000.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-24,4631.01,IM2408,4570.2,2,2,4,-60320.00000000044,0.0,-60320.00000000044,1005.4145360134819,9621722.964399315,1096848.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-25,4632.57,IM2408,4579.2,2,2,4,1280.000000000291,0.0,1280.000000000291,999.9994932983562,9624002.963892614,1099008.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-26,4702.08,IM2408,4664.6,2,2,4,58400.0,0.0,58400.0,1000.0135696845784,9683402.9774623,1119504.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-29,4685.65,IM2408,4638.6,2,2,4,-11519.999999999709,0.0,-11519.999999999709,1004.5771549593683,9672887.554617258,1113264.0000000002,0.0,7351.44,7351.44,0,0,False,,
2024-07-30,4702.49,IM2408,4656.0,2,2,4,11359.999999999854,0.0,11359.999999999854,1004.0756319814323,9685251.63024924,1117440.0,0.0,7351.44,7351.44,0,0,False,,
2024-07-31,4889.08,IM2408,4895.0,2,2,4,175200.0,0.0,175200.0,1005.0361236622211,9861456.6663729,1174800.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-01,4878.29,IM2408,4859.4,2,2,4,-7840.0000000001455,0.0,-7840.0000000001455,1018.9770877703158,9854635.64346067,1166256.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-02,4809.89,IM2408,4792.8,2,2,4,-54719.99999999971,0.0,-54719.99999999971,1019.1791993815629,9800934.822660051,1150272.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-05,4678.78,IM2408,4670.6,2,2,4,-96800.0,0.0,-96800.0,1014.7548762276218,9705149.57753628,1120944.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-06,4749.95,IM2408,4729.8,2,2,4,32639.999999999418,0.0,32639.999999999418,1006.9591945633971,9738796.536730843,1135152.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-07,4743.41,IM2408,4719.0,2,2,4,6240.0000000001455,0.0,6240.0000000001455,1009.2394566699957,9746045.776187513,1132560.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-08,4739.49,IM2408,4735.0,2,2,4,10240.000000000146,0.0,10240.000000000146,1010.3938706069972,9757296.17005812,1136400.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-09,4702.75,IM2408,4687.0,2,2,4,-33919.99999999971,0.0,-33919.99999999971,1011.2631373289954,9724387.43319545,1124880.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-12,4674.1,IM2408,4678.4,2,2,4,-23840.000000000146,0.0,-23840.000000000146,1008.7541590607764,9701556.18735451,1122815.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-08-13,4697.59,IM2409,4639.0,2,2,4,19200.0,746.3040000000001,18453.696,1006.3180839975213,9721016.20143851,1113360.0,0.0,7351.44,7351.44,0,0,True,IM2408,IM2409
2024-08-14,4649.28,IM2409,4590.6,2,2,4,-27040.000000000146,0.0,-27040.000000000146,1009.7100398388637,9694985.91147835,1101744.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-15,4691.85,IM2409,4637.4,2,2,4,26240.000000000146,0.0,26240.000000000146,1008.0191900942502,9722233.930668443,1112975.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-08-16,4655.65,IM2409,4606.2,2,2,4,-18719.99999999971,0.0,-18719.99999999971,1009.897928626092,9704523.828597069,1105488.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-19,4663.61,IM2409,4622.8,2,2,4,7039.999999999418,0.0,7039.999999999418,1008.698838089925,9712572.52743516,1109472.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-20,4579.3,IM2409,4537.0,2,2,4,-73119.99999999971,0.0,-73119.99999999971,1009.1756423592516,9640461.70307752,1088880.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-21,4548.26,IM2409,4522.0,2,2,4,-9440.000000000146,0.0,-9440.000000000146,1003.1322929297157,9632024.83537045,1085280.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-22,4491.84,IM2409,4473.2,2,2,4,-41919.99999999971,0.0,-41919.99999999971,1002.5649103843505,9591107.400280833,1073567.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-08-23,4495.34,IM2409,4475.0,2,2,4,2559.9999999998545,0.0,2559.9999999998545,999.1390043841876,9594666.539285218,1074000.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-26,4512.89,IM2409,4489.2,2,2,4,11040.000000000146,0.0,11040.000000000146,999.5058294030785,9606706.045114622,1077408.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-27,4459.68,IM2409,4442.2,2,2,4,-33280.00000000029,0.0,-33280.00000000029,1000.5183370928512,9574426.563451715,1066128.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-28,4470.55,IM2409,4450.2,2,2,4,9120.000000000437,0.0,9120.000000000437,998.0550199051938,9584544.61847162,1068048.0,0.0,7351.44,7351.44,0,0,False,,
2024-08-29,4542.46,IM2409,4527.4,2,2,4,65919.99999999971,0.0,65919.99999999971,999.0166822052479,9651463.635153826,1086575.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-08-30,4629.32,IM2409,4621.0,2,2,4,83840.00000000015,0.0,83840.00000000015,1004.6931281782954,9736308.328282004,1109040.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-02,4532.51,IM2409,4515.6,2,2,4,-91040.00000000015,0.0,-91040.00000000015,1012.0106151537977,9646280.338897157,1083744.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-03,4572.4,IM2409,4547.4,2,2,4,15359.999999999854,0.0,15359.999999999854,1004.4173123950632,9662644.756209552,1091375.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-04,4550.77,IM2409,4536.2,2,2,4,-11840.000000000146,0.0,-11840.000000000146,1005.4416573765593,9651810.19786693,1088688.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-05,4586.78,IM2409,4577.2,2,2,4,30880.00000000029,0.0,30880.00000000029,1004.4860358280007,9683694.683902757,1098528.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-06,4508.23,IM2409,4497.2,2,2,4,-61280.00000000029,0.0,-61280.00000000029,1007.0719359095749,9623421.755838666,1079328.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-09,4475.53,IM2409,4457.4,2,2,4,-30559.999999999854,0.0,-30559.999999999854,1002.2539289096018,9593864.009767575,1069775.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-10,4487.58,IM2409,4473.6,2,2,4,12480.000000000291,0.0,12480.000000000291,999.9071805974339,9607343.916948173,1073664.0000000002,0.0,7351.44,7351.44,0,0,False,,
2024-09-11,4486.01,IM2409,4474.8,2,2,4,-5759.9999999998545,0.0,-5759.9999999998545,1001.0323469324734,9602584.949295105,1073952.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-12,4468.74,IM2409,4468.4,2,2,4,8319.999999999709,0.0,8319.999999999709,1000.4403188831662,9611905.389613988,1072415.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-13,4413.19,IM2409,4416.8,2,2,4,-40319.99999999971,0.0,-40319.99999999971,1001.7138196515931,9572587.103433639,1060032.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-18,4399.13,IM2410,4365.6,2,2,4,-15680.000000000291,701.6480000000001,-16381.648000000292,998.5543278531584,9557204.00976149,1047744.0,0.0,7351.44,7351.44,0,0,True,IM2409,IM2410
2024-09-19,4482.27,IM2410,4454.0,2,2,4,65439.99999999942,0.0,65439.99999999942,998.1912618707497,9623642.20102336,1068960.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-20,4463.36,IM2410,4422.6,2,2,4,-27679.999999999563,0.0,-27679.999999999563,1003.4959928534989,9596965.697016215,1061424.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-23,4469.13,IM2410,4437.0,2,2,4,19040.000000000146,0.0,19040.000000000146,1001.2507406487977,9617006.947756864,1064880.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-24,4642.56,IM2410,4653.2,2,2,4,150239.99999999942,0.0,150239.99999999942,1003.1962521555513,9768250.14400902,1116767.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-25,4686.26,IM2410,4676.4,2,2,4,52960.00000000058,0.0,52960.00000000058,1014.8509856646798,9822224.994994685,1122335.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-26,4874.13,IM2410,4937.4,2,2,4,147679.99999999956,0.0,147679.99999999956,1020.529289060329,9970925.524283746,1184975.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-09-27,5136.44,IM2410,5362.2,2,2,4,327840.0000000001,0.0,327840.0000000001,1030.6245087604943,10299796.148792507,1286928.0,0.0,7351.44,7351.44,0,0,False,,
2024-09-30,5708.83,IM2410,5813.4,2,2,4,412959.9999999999,0.0,412959.9999999999,1057.2429061535768,10713813.39169866,1395215.9999999998,0.0,7351.44,7351.44,0,1,False,,
2024-10-08,6201.99,IM2410,6219.8,2,1,3,307640.0,124.396,307515.604,1093.106081774263,11022422.101780435,1119564.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-09,5727.38,IM2410,5749.8,2,1,3,-192600.0,0.0,-192600.0,1161.6420329144073,10830983.743813349,1034964.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-10,5654.53,IM2410,5664.0,2,1,3,-92159.99999999968,0.0,-92159.99999999968,1149.109496744894,10739972.853310093,1019519.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-10-11,5416.76,IM2410,5423.0,2,1,3,-179160.00000000023,0.0,-179160.00000000023,1140.245219845941,10561953.098529939,976140.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-14,5615.76,IM2410,5613.0,2,1,3,113760.00000000022,0.0,113760.00000000022,1124.4514765804693,10676837.55000652,1010340.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-15,5507.18,IM2411,5452.0,2,1,3,-65640.00000000032,656.004,-66296.00400000034,1133.9160623873677,10611675.462068908,981359.9999999999,0.0,7351.44,7351.44,0,0,True,IM2410,IM2411
2024-10-16,5524.25,IM2411,5501.4,2,1,3,20280.00000000011,0.0,20280.00000000011,1129.671769098001,10633085.133838005,990251.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-10-17,5505.61,IM2411,5469.2,2,1,3,10439.999999999782,0.0,10439.999999999782,1131.140138485077,10644656.27397649,984456.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-18,5749.43,IM2411,5732.8,2,1,3,204000.0,0.0,204000.0,1133.1773685220044,10849789.451345012,1031903.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-10-21,5860.57,IM2411,5840.0,2,1,3,360.0000000002183,0.0,360.0000000002183,1151.674425443976,10851301.125770455,1051199.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-10-22,5888.81,IM2411,5873.8,2,1,3,11039.999999999782,0.0,11039.999999999782,1149.5882580060393,10863490.71402846,1057284.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-23,5903.58,IM2411,5891.2,2,1,3,18119.99999999989,0.0,18119.99999999989,1150.3044661838474,10882761.018494645,1060415.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-10-24,5861.63,IM2411,5859.0,2,1,3,-25800.0,0.0,-25800.0,1152.197549232722,10858113.216043878,1054620.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-25,5974.91,IM2411,5996.0,2,1,3,73200.0,0.0,73200.0,1149.9861627927737,10932463.202206671,1079280.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-28,6082.09,IM2411,6069.2,2,1,3,51120.00000000044,0.0,51120.00000000044,1155.8149827100517,10984739.017189382,1092456.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-29,5983.84,IM2411,5977.8,2,1,3,-46200.0,0.0,-46200.0,1160.4015362177634,10939699.418725599,1076004.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-30,6019.35,IM2411,6006.0,2,1,3,1319.9999999998909,0.0,1319.9999999998909,1157.0481047483536,10942176.466830347,1081080.0,0.0,7351.44,7351.44,0,0,False,,
2024-10-31,6116.66,IM2411,6095.4,2,1,3,81839.99999999978,0.0,81839.99999999978,1156.7432380389635,11025173.210068386,1097171.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-01,5930.23,IM2411,5917.8,2,1,3,-112319.99999999988,0.0,-112319.99999999988,1164.5914128939257,10914017.80148128,1065204.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-04,6053.11,IM2411,6065.4,2,1,3,56039.99999999978,0.0,56039.99999999978,1155.3024357777324,10971213.103917059,1091771.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-05,6266.54,IM2411,6283.4,2,1,3,149160.00000000023,0.0,149160.00000000023,1158.89513209818,11121531.999049157,1131012.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-06,6293.19,IM2411,6293.8,2,1,3,11880.00000000011,0.0,11880.00000000011,1171.9250990258024,11134583.924148183,1132883.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-07,6403.92,IM2411,6408.0,2,1,3,55559.99999999967,0.0,55559.99999999967,1173.2365457603091,11191317.160693944,1153440.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-08,6423.12,IM2411,6408.6,2,1,3,16560.00000000022,0.0,16560.00000000022,1177.4802699633942,11209054.640963906,1153548.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-11,6579.01,IM2411,6525.6,2,1,3,69360.00000000022,0.0,69360.00000000022,1179.548273472032,11279594.189237379,1174608.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-12,6491.97,IM2412,6407.8,2,1,3,-43560.00000000022,771.828,-44331.82800000021,1185.3524082433612,11236447.71364562,1153404.0,0.0,7351.44,7351.44,0,0,True,IM2411,IM2412
2024-11-13,6474.39,IM2412,6397.4,2,1,3,-2640.0000000003274,0.0,-2640.0000000003274,1182.7784743657262,11234990.492119987,1151531.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-14,6272.19,IM2412,6239.6,2,1,3,-96119.99999999988,0.0,-96119.99999999988,1182.827129421188,11140053.319249408,1123128.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-15,6125.51,IM2412,6103.0,2,1,3,-61439.99999999978,0.0,-61439.99999999978,1175.0225411502797,11079788.341790559,1098540.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-18,5974.56,IM2412,5954.2,2,1,3,-121440.00000000032,0.0,-121440.00000000032,1170.8374991959688,10959519.179289754,1071756.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-19,6130.28,IM2412,6093.0,2,1,3,70440.00000000032,0.0,70440.00000000032,1159.8713424462073,11031119.050632201,1096740.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-20,6250.8,IM2412,6190.8,2,1,3,70800.0,0.0,70800.0,1165.3395572783052,11103084.39018948,1114343.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-21,6262.16,IM2412,6187.2,2,1,3,-4680.000000000109,0.0,-4680.000000000109,1171.7163442973897,11099576.106533777,1113696.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-22,6030.49,IM2412,5951.2,2,1,3,-94200.0,0.0,-94200.0,1171.3808224019556,11006547.487356178,1071215.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-11-25,6052.13,IM2412,5992.8,2,1,3,-42960.00000000022,0.0,-42960.00000000022,1165.4512816432202,10964752.938637821,1078704.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-26,5981.57,IM2412,5914.0,2,1,3,-9839.999999999782,0.0,-9839.999999999782,1159.6702556513296,10956072.608893473,1064520.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-27,6118.66,IM2412,6086.8,2,1,3,64680.00000000011,0.0,64680.00000000011,1160.3158566120378,11021912.924750084,1095624.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-28,6086.09,IM2412,6036.8,2,1,3,13919.99999999989,0.0,13919.99999999989,1164.3905554669448,11036997.315305552,1086624.0,0.0,7351.44,7351.44,0,0,False,,
2024-11-29,6189.13,IM2412,6156.0,2,1,3,67080.00000000012,0.0,67080.00000000012,1167.2157439245404,11105244.531049477,1108080.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-02,6313.61,IM2412,6266.8,2,1,3,61919.99999999989,0.0,61919.99999999989,1172.7045273061317,11168337.235576782,1128024.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-03,6303.28,IM2412,6265.4,2,1,3,12480.00000000011,0.0,12480.00000000011,1177.76603059433,11181995.001607377,1127771.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-12-04,6204.94,IM2412,6171.8,2,1,3,-77160.00000000022,0.0,-77160.00000000022,1179.3976978082871,11106014.399305185,1110924.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-05,6285.6,IM2412,6255.6,2,1,3,50280.00000000011,0.0,50280.00000000011,1172.4612239495445,11157466.860529134,1126008.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-06,6349.62,IM2412,6333.6,2,1,3,55080.00000000011,0.0,55080.00000000011,1176.727379517558,11213723.587908652,1140048.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-09,6303.27,IM2412,6264.0,2,1,3,-43800.0,0.0,-43800.0,1181.6795584251117,11171105.267467076,1127520.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-10,6362.02,IM2412,6358.2,2,1,3,62639.99999999978,0.0,62639.99999999978,1178.1498520868463,11234923.417319164,1144475.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-12-11,6447.37,IM2412,6430.2,2,1,3,39480.00000000011,0.0,39480.00000000011,1183.6469563027626,11275587.064275466,1157435.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-12-12,6490.15,IM2412,6477.8,2,1,3,28319.99999999989,0.0,28319.99999999989,1186.8966969774954,11305093.960972443,1166004.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-13,6354.99,IM2412,6359.0,2,1,3,-67680.00000000012,0.0,-67680.00000000012,1189.3529073236466,11238603.313879767,1144620.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-16,6277.52,IM2412,6263.4,2,1,3,-63959.99999999967,0.0,-63959.99999999967,1184.061730101056,11175827.37560987,1127412.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-17,6143.94,IM2501,6105.4,2,1,3,-69719.99999999988,734.94,-70454.93999999989,1178.7164417102179,11106551.152051577,1098971.9999999998,0.0,7351.44,7351.44,0,0,True,IM2412,IM2501
2024-12-18,6195.87,IM2501,6151.0,2,1,3,29400.0,0.0,29400.0,1173.9262010278565,11137125.078252606,1107180.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-19,6207.19,IM2501,6180.6,2,1,3,8520.000000000437,0.0,8520.000000000437,1176.5498072345843,11146821.62805984,1112508.0,0.0,7351.44,7351.44,0,0,False,,
2024-12-20,6271.75,IM2501,6226.2,2,1,3,32879.99999999956,0.0,32879.99999999956,1177.0622543510435,11180878.69031419,1120715.9999999998,0.0,7351.44,7351.44,0,0,False,,
