variant,date,contract,side,qty,center_close,exec_price,fee,slippage_cash,reason
P100,2023-06-12,MO2307-P-5800,sell,41,4.0,3.8,738.0,820.0000000000001,contract_switch
P100,2023-06-12,MO2307-P-5700,buy,37,2.8,3.0,666.0,740.0,new_contract
P100,2023-06-13,MO2307-P-5700,buy,8,2.6,2.8000000000000003,144.0,160.0,target_increase
P100,2023-06-16,MO2307-P-5700,buy,4,1.4,1.5999999999999999,72.0,80.0,target_increase
P100,2023-06-21,MO2307-P-5700,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P100,2023-06-26,MO2307-P-5700,sell,50,2.2,2.0,900.0,1000.0,contract_switch
P100,2023-06-26,MO2308-P-5700,buy,41,6.2,6.51,738.0,1271.0000000000002,new_contract
P100,2023-07-05,MO2308-P-5700,buy,4,2.2,2.4000000000000004,72.0,80.0,target_increase
P100,2023-07-14,MO2308-P-5700,buy,8,2.0,2.2,144.0,160.0,target_increase
P100,2023-07-17,MO2308-P-5700,buy,2,1.8,2.0,36.0,40.0,target_increase
P100,2023-07-20,MO2308-P-5700,sell,55,2.0,1.8,990.0,1100.0,contract_switch
P100,2023-07-20,MO2309-P-5200,buy,50,1.8,2.0,900.0,1000.0,new_contract
P100,2023-07-21,MO2309-P-5200,buy,1,1.8,2.0,18.0,20.0,target_increase
P100,2023-07-24,MO2309-P-5200,buy,1,1.6,1.8,18.0,20.0,target_increase
P100,2023-07-26,MO2309-P-5200,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P100,2023-07-28,MO2309-P-5200,buy,4,1.2,1.4,72.0,80.0,target_increase
P100,2023-08-01,MO2309-P-5200,buy,3,1.4,1.5999999999999999,54.0,60.00000000000001,target_increase
P100,2023-08-07,MO2309-P-5200,buy,11,1.2,1.4,198.0,220.00000000000003,target_increase
P100,2023-08-10,MO2309-P-5200,buy,2,1.0,1.2,36.0,40.0,target_increase
P100,2023-08-15,MO2309-P-5200,buy,1,1.2,1.4,18.0,20.0,target_increase
P100,2023-08-18,MO2309-P-5200,buy,8,2.2,2.4000000000000004,144.0,160.0,target_increase
P100,2023-08-22,MO2309-P-5200,sell,83,1.8,1.6,1494.0,1660.0000000000002,contract_switch
P100,2023-08-22,MO2310-P-5500,buy,22,15.2,15.959999999999999,396.0,1672.0,new_contract
P100,2023-08-23,MO2310-P-5500,sell,22,27.0,25.65,396.0,2970.0000000000005,contract_switch
P100,2023-08-23,MO2310-P-5400,buy,30,18.2,19.11,540.0,2730.0,new_contract
P100,2023-08-25,MO2310-P-5400,sell,30,33.2,31.540000000000003,540.0,4980.0,contract_switch
P100,2023-08-25,MO2310-P-5300,buy,28,23.4,24.57,504.0,3276.0,new_contract
P100,2023-08-29,MO2310-P-5300,sell,28,7.8,7.41,504.0,1092.0,contract_switch
P100,2023-08-29,MO2310-P-5200,buy,28,5.6,5.88,504.0,783.9999999999999,new_contract
P100,2023-08-30,MO2310-P-5200,buy,7,4.2,4.41,126.0,147.00000000000003,target_increase
P100,2023-08-31,MO2310-P-5200,buy,9,4.2,4.41,162.0,189.0,target_increase
P100,2023-09-05,MO2310-P-5200,buy,4,2.6,2.8000000000000003,72.0,80.0,target_increase
P100,2023-09-20,MO2310-P-5200,buy,8,2.2,2.4000000000000004,144.0,160.0,target_increase
P100,2023-09-21,MO2310-P-5200,sell,56,3.0,2.8,1008.0,1120.0,contract_switch
P100,2023-09-21,MO2311-P-5200,buy,31,7.2,7.5600000000000005,558.0,1116.0000000000002,new_contract
P100,2023-09-22,MO2311-P-5200,buy,4,4.2,4.41,72.0,84.00000000000001,target_increase
P100,2023-09-26,MO2311-P-5200,buy,4,4.2,4.41,72.0,84.00000000000001,target_increase
P100,2023-09-28,MO2311-P-5200,buy,4,3.2,3.4000000000000004,72.0,80.0,target_increase
P100,2023-10-11,MO2311-P-5200,buy,9,1.8,2.0,162.0,180.0,target_increase
P100,2023-10-17,MO2311-P-5200,buy,1,2.4,2.6,18.0,20.0,target_increase
P100,2023-10-19,MO2311-P-5200,sell,53,6.0,5.7,954.0,1590.0000000000002,contract_switch
P100,2023-10-19,MO2312-P-5200,buy,31,11.0,11.55,558.0,1705.0,new_contract
P100,2023-10-24,MO2312-P-5200,sell,31,32.4,30.779999999999998,558.0,5022.000000000001,contract_switch
P100,2023-10-24,MO2312-P-5100,buy,24,23.2,24.36,432.0,2783.9999999999995,new_contract
P100,2023-10-25,MO2312-P-5100,sell,24,13.8,13.110000000000001,432.0,1656.0000000000002,contract_switch
P100,2023-10-25,MO2312-P-5000,buy,28,9.2,9.66,504.0,1288.0,new_contract
P100,2023-10-27,MO2312-P-5000,buy,5,3.6,3.8000000000000003,90.0,100.0,target_increase
P100,2023-10-30,MO2312-P-5000,buy,8,2.8,3.0,144.0,160.0,target_increase
P100,2023-11-07,MO2312-P-5000,buy,8,1.8,2.0,144.0,160.0,target_increase
P100,2023-11-08,MO2312-P-5000,buy,3,1.4,1.5999999999999999,54.0,60.00000000000001,target_increase
P100,2023-11-09,MO2312-P-5000,buy,6,1.4,1.5999999999999999,108.0,120.00000000000001,target_increase
P100,2023-11-14,MO2312-P-5000,buy,3,1.0,1.2,54.0,60.00000000000001,target_increase
P100,2023-11-17,MO2312-P-5000,buy,2,1.0,1.2,36.0,40.0,target_increase
P100,2023-11-21,MO2312-P-5000,sell,63,0.6,0.39999999999999997,1134.0,1260.0000000000002,contract_switch
P100,2023-11-21,MO2401-P-5000,buy,36,1.6,1.8,648.0,720.0,new_contract
P100,2023-11-22,MO2401-P-5000,buy,5,2.0,2.2,90.0,100.0,target_increase
P100,2023-11-23,MO2401-P-5000,buy,3,1.8,2.0,54.0,60.00000000000001,target_increase
P100,2023-11-29,MO2401-P-5000,buy,3,2.0,2.2,54.0,60.00000000000001,target_increase
P100,2023-12-14,MO2401-P-5000,buy,3,2.2,2.4000000000000004,54.0,60.00000000000001,target_increase
P100,2023-12-22,MO2401-P-5000,sell,50,2.8,2.5999999999999996,900.0,1000.0,contract_switch
P100,2023-12-22,MO2402-P-5100,buy,26,14.0,14.7,468.0,1820.0000000000002,new_contract
P100,2023-12-25,MO2402-P-5100,buy,2,13.2,13.86,36.0,132.0,target_increase
P100,2023-12-28,MO2402-P-5100,sell,28,7.4,7.03,504.0,1036.0000000000002,contract_switch
P100,2023-12-28,MO2402-P-5000,buy,27,4.6,4.83,486.0,620.9999999999999,new_contract
P100,2023-12-29,MO2402-P-5000,buy,7,3.8,4.0,126.0,140.0,target_increase
P100,2024-01-02,MO2402-P-5000,buy,3,3.8,4.0,54.0,60.00000000000001,target_increase
P100,2024-01-04,MO2402-P-5000,buy,1,5.0,5.25,18.0,25.0,target_increase
P100,2024-01-10,MO2402-P-5000,sell,38,31.6,30.020000000000003,684.0,6004.000000000001,contract_switch
P100,2024-01-10,MO2402-P-4950,buy,18,26.6,27.93,324.0,2394.0,new_contract
P100,2024-01-11,MO2402-P-4950,buy,4,14.6,15.33,72.0,292.0,target_increase
P100,2024-01-12,MO2402-P-4950,buy,4,15.6,16.38,72.0,312.0,target_increase
P100,2024-01-19,MO2402-P-4950,sell,26,52.4,49.78,468.0,6812.0,contract_switch
P100,2024-01-19,MO2403-P-4850,buy,14,72.6,76.22999999999999,252.0,5082.0,new_contract
P100,2024-01-22,MO2403-P-4850,sell,14,328.2,311.78999999999996,252.0,22974.0,contract_switch
P100,2024-01-22,MO2403-P-4800,buy,16,298.2,313.11,288.0,23856.0,new_contract
P100,2024-01-23,MO2403-P-4800,sell,16,153.8,146.11,288.0,12304.000000000002,contract_switch
P100,2024-01-23,MO2403-P-4750,buy,14,139.4,146.37,252.0,9758.000000000002,new_contract
P100,2024-01-24,MO2403-P-4750,sell,14,101.2,96.14,252.0,7084.0,contract_switch
P100,2024-01-24,MO2403-P-4500,buy,20,49.6,52.08,360.0,4960.000000000001,new_contract
P100,2024-01-25,MO2403-P-4500,buy,7,20.6,21.630000000000003,126.0,721.0,target_increase
P100,2024-01-26,MO2403-P-4500,buy,7,25.0,26.25,126.0,875.0,target_increase
P100,2024-02-01,MO2403-P-4500,sell,34,156.6,148.76999999999998,612.0,26622.000000000004,contract_switch
P100,2024-02-01,MO2403-P-4450,buy,17,134.8,141.54000000000002,306.0,11458.000000000002,new_contract
P100,2024-02-02,MO2403-P-4450,sell,17,220.8,209.76000000000002,306.0,18768.0,contract_switch
P100,2024-02-02,MO2403-P-4300,buy,20,154.8,162.54000000000002,360.0,15480.000000000002,new_contract
P100,2024-02-05,MO2403-P-4300,sell,20,434.2,412.49,360.0,43420.00000000001,contract_switch
P100,2024-02-05,MO2403-P-4250,buy,20,405.4,425.66999999999996,360.0,40540.0,new_contract
P100,2024-02-06,MO2403-P-4250,sell,20,131.6,125.02,360.0,13160.0,contract_switch
P100,2024-02-06,MO2403-P-4100,buy,14,93.0,97.65,252.0,6510.000000000001,new_contract
P100,2024-02-07,MO2403-P-4100,sell,14,48.2,45.790000000000006,252.0,3374.0,contract_switch
P100,2024-02-07,MO2403-P-3850,buy,27,24.6,25.830000000000002,486.0,3321.000000000001,new_contract
P100,2024-02-08,MO2403-P-3850,buy,7,8.0,8.4,126.0,280.0,target_increase
P100,2024-02-19,MO2403-P-3850,buy,2,4.4,4.62,36.0,44.00000000000001,target_increase
P100,2024-02-20,MO2403-P-3850,sell,36,2.6,2.4,648.0,720.0,contract_switch
P100,2024-02-20,MO2404-P-3850,buy,33,9.4,9.870000000000001,594.0,1551.0000000000002,new_contract
P100,2024-02-21,MO2404-P-3850,buy,7,9.8,10.290000000000001,126.0,343.0,target_increase
P100,2024-02-26,MO2404-P-3850,buy,5,4.8,5.04,90.0,120.0,target_increase
P100,2024-02-28,MO2404-P-3850,buy,3,5.8,6.09,54.0,86.99999999999999,target_increase
P100,2024-03-01,MO2404-P-3850,buy,1,2.8,3.0,18.0,20.0,target_increase
P100,2024-03-11,MO2404-P-3850,buy,2,1.6,1.8,36.0,40.0,target_increase
P100,2024-03-12,MO2404-P-3850,buy,7,1.2,1.4,126.0,140.0,target_increase
P100,2024-03-13,MO2404-P-3850,buy,6,1.0,1.2,108.0,120.00000000000001,target_increase
P100,2024-03-14,MO2404-P-3850,buy,11,1.0,1.2,198.0,220.00000000000003,target_increase
P100,2024-03-19,MO2404-P-3850,buy,24,0.8,1.0,432.0,480.00000000000006,target_increase
P100,2024-03-21,MO2404-P-3850,sell,99,0.8,0.6000000000000001,1782.0,1980.0,contract_switch
P100,2024-03-21,MO2405-P-4500,buy,36,5.6,5.88,648.0,1007.9999999999998,new_contract
P100,2024-03-22,MO2405-P-4500,buy,1,7.4,7.7700000000000005,18.0,37.00000000000001,target_increase
P100,2024-03-25,MO2405-P-4500,buy,1,10.0,10.5,18.0,50.0,target_increase
P100,2024-04-03,MO2405-P-4500,buy,5,9.4,9.870000000000001,90.0,235.0,target_increase
P100,2024-04-23,MO2405-P-4500,sell,43,9.6,9.12,774.0,2064.0,contract_switch
P100,2024-04-23,MO2406-P-3800,buy,45,7.6,7.9799999999999995,810.0,1710.0000000000002,new_contract
P100,2024-04-25,MO2406-P-3800,buy,2,3.2,3.4000000000000004,36.0,40.0,target_increase
P100,2024-04-26,MO2406-P-3800,buy,3,1.8,2.0,54.0,60.00000000000001,target_increase
P100,2024-04-29,MO2406-P-3800,buy,7,1.8,2.0,126.0,140.0,target_increase
P100,2024-04-30,MO2406-P-3800,buy,9,1.6,1.8,162.0,180.0,target_increase
P100,2024-05-07,MO2406-P-3800,buy,3,1.8,2.0,54.0,60.00000000000001,target_increase
P100,2024-05-08,MO2406-P-3800,buy,5,1.6,1.8,90.0,100.0,target_increase
P100,2024-05-10,MO2406-P-3800,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P100,2024-05-21,MO2406-P-3800,buy,5,0.8,1.0,90.0,100.0,target_increase
P100,2024-05-22,MO2406-P-3800,buy,11,0.8,1.0,198.0,220.00000000000003,target_increase
P100,2024-05-23,MO2406-P-3800,sell,91,0.8,0.6000000000000001,1638.0,1820.0,contract_switch
P100,2024-05-23,MO2407-P-4650,buy,34,22.2,23.31,612.0,3774.0,new_contract
P100,2024-06-11,MO2407-P-4650,sell,34,25.8,24.51,612.0,4386.0,contract_switch
P100,2024-06-11,MO2407-P-4600,buy,21,20.0,21.0,378.0,2100.0,new_contract
P100,2024-06-12,MO2407-P-4600,buy,7,19.0,19.95,126.0,665.0,target_increase
P100,2024-06-13,MO2407-P-4600,buy,2,17.2,18.06,36.0,172.0,target_increase
P100,2024-06-19,MO2407-P-4600,buy,9,8.4,8.82,162.0,378.0,target_increase
P100,2024-06-20,MO2407-P-4600,sell,39,17.2,16.34,702.0,3354.0,contract_switch
P100,2024-06-20,MO2408-P-4600,buy,21,49.2,51.660000000000004,378.0,5166.000000000001,new_contract
P100,2024-06-24,MO2408-P-4600,sell,21,97.0,92.15,378.0,10185.0,contract_switch
P100,2024-06-24,MO2408-P-4550,buy,19,79.6,83.58,342.0,7562.0,new_contract
P100,2024-06-25,MO2408-P-4550,sell,19,92.8,88.16,342.0,8816.0,contract_switch
P100,2024-06-25,MO2408-P-4500,buy,19,79.2,83.16,342.0,7524.000000000001,new_contract
P100,2024-06-26,MO2408-P-4500,sell,19,39.8,37.809999999999995,342.0,3781.0,contract_switch
P100,2024-06-26,MO2408-P-4350,buy,23,22.0,23.1,414.0,2530.0,new_contract
P100,2024-06-27,MO2408-P-4350,buy,3,37.4,39.269999999999996,54.0,561.0,target_increase
P100,2024-07-08,MO2408-P-4350,sell,26,53.0,50.35,468.0,6890.000000000001,contract_switch
P100,2024-07-08,MO2408-P-4250,buy,29,33.0,34.65,522.0,4785.0,new_contract
P100,2024-07-10,MO2408-P-4250,sell,29,23.8,22.61,522.0,3451.0000000000005,contract_switch
P100,2024-07-10,MO2408-P-4200,buy,28,18.0,18.9,504.0,2520.0,new_contract
P100,2024-07-12,MO2408-P-4200,buy,6,9.8,10.290000000000001,108.0,294.00000000000006,target_increase
P100,2024-07-22,MO2408-P-4200,buy,2,4.2,4.41,36.0,42.00000000000001,target_increase
P100,2024-07-23,MO2408-P-4200,sell,36,12.6,11.969999999999999,648.0,2268.0,contract_switch
P100,2024-07-23,MO2409-P-3800,buy,34,9.2,9.66,612.0,1563.9999999999998,new_contract
P100,2024-07-29,MO2409-P-3800,buy,1,6.6,6.93,18.0,33.0,target_increase
P100,2024-07-31,MO2409-P-3800,buy,1,2.8,3.0,18.0,20.0,target_increase
P100,2024-08-01,MO2409-P-3800,buy,10,2.6,2.8000000000000003,180.0,200.0,target_increase
P100,2024-08-13,MO2409-P-3800,buy,2,3.4,3.6,36.0,40.0,target_increase
P100,2024-08-19,MO2409-P-3800,buy,2,2.0,2.2,36.0,40.0,target_increase
P100,2024-08-20,MO2409-P-3800,buy,8,3.0,3.2,144.0,160.0,target_increase
P100,2024-08-22,MO2409-P-3800,sell,58,3.2,3.0,1044.0,1160.0000000000002,contract_switch
P100,2024-08-22,MO2410-P-4100,buy,24,35.0,36.75,432.0,4200.0,new_contract
P100,2024-08-23,MO2410-P-4100,sell,24,30.4,28.88,432.0,3648.0000000000005,contract_switch
P100,2024-08-23,MO2410-P-4050,buy,23,21.8,22.89,414.0,2507.0,new_contract
P100,2024-08-26,MO2410-P-4050,sell,23,20.0,19.0,414.0,2300.0,contract_switch
P100,2024-08-26,MO2410-P-4000,buy,26,15.0,15.75,468.0,1950.0,new_contract
P100,2024-08-27,MO2410-P-4000,buy,2,19.4,20.369999999999997,36.0,194.0,target_increase
P100,2024-09-02,MO2410-P-4000,buy,4,11.0,11.55,72.0,220.00000000000003,target_increase
P100,2024-09-04,MO2410-P-4000,buy,1,9.0,9.45,18.0,45.0,target_increase
P100,2024-09-19,MO2410-P-4000,sell,33,5.2,4.94,594.0,858.0,contract_switch
P100,2024-09-19,MO2411-P-3950,buy,23,23.0,24.15,414.0,2645.0000000000005,new_contract
P100,2024-09-20,MO2411-P-3950,buy,1,20.4,21.419999999999998,18.0,102.0,target_increase
P100,2024-09-23,MO2411-P-3950,buy,3,17.6,18.48,54.0,264.00000000000006,target_increase
P100,2024-09-24,MO2411-P-3950,buy,1,7.8,8.19,18.0,39.0,target_increase
P100,2024-09-25,MO2411-P-3950,buy,6,3.6,3.8000000000000003,108.0,120.00000000000001,target_increase
P100,2024-09-27,MO2411-P-3950,buy,13,1.4,1.5999999999999999,234.0,260.0,target_increase
P100,2024-09-30,MO2411-P-3950,buy,13,2.8,3.0,234.0,260.0,target_increase
P100,2024-10-22,MO2411-P-3950,sell,60,1.2,1.0,1080.0,1200.0,contract_switch
P100,2024-10-22,MO2412-P-3800,buy,31,2.8,3.0,558.0,620.0,new_contract
P100,2024-10-23,MO2412-P-3800,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P100,2024-10-24,MO2412-P-3800,buy,1,2.2,2.4000000000000004,18.0,20.0,target_increase
P100,2024-10-28,MO2412-P-3800,buy,4,2.0,2.2,72.0,80.0,target_increase
P100,2024-10-30,MO2412-P-3800,buy,1,2.2,2.4000000000000004,18.0,20.0,target_increase
P100,2024-10-31,MO2412-P-3800,buy,2,2.0,2.2,36.0,40.0,target_increase
P100,2024-11-01,MO2412-P-3800,buy,1,1.8,2.0,18.0,20.0,target_increase
P100,2024-11-07,MO2412-P-3800,buy,1,2.6,2.8000000000000003,18.0,20.0,target_increase
P100,2024-11-08,MO2412-P-3800,buy,7,3.0,3.2,126.0,140.0,target_increase
P100,2024-11-11,MO2412-P-3800,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P100,2024-11-13,MO2412-P-3800,buy,5,2.0,2.2,90.0,100.0,target_increase
P100,2024-11-14,MO2412-P-3800,buy,1,1.6,1.8,18.0,20.0,target_increase
P100,2024-11-18,MO2412-P-3800,buy,5,1.2,1.4,90.0,100.0,target_increase
P100,2024-11-21,MO2412-P-3800,sell,65,0.6,0.39999999999999997,1170.0,1300.0,contract_switch
P100,2024-11-21,MO2501-P-5100,buy,21,30.8,32.34,378.0,3234.0000000000005,new_contract
P100,2024-11-28,MO2501-P-5100,buy,3,30.0,31.5,54.0,450.0,target_increase
P100,2024-12-03,MO2501-P-5100,buy,2,15.0,15.75,36.0,150.0,target_increase
P100,2024-12-09,MO2501-P-5100,buy,5,10.4,10.92,90.0,260.0,target_increase
P100,2024-12-12,MO2501-P-5100,buy,6,6.2,6.51,108.0,186.00000000000003,target_increase
P100,2024-12-24,MO2501-P-5100,sell,37,2.8,2.5999999999999996,666.0,740.0,contract_switch
P100,2024-12-24,MO2502-P-5300,buy,19,38.8,40.739999999999995,342.0,3686.0,new_contract
P100,2024-12-30,MO2502-P-5300,buy,1,25.8,27.09,18.0,129.0,target_increase
P100,2024-12-31,MO2502-P-5300,buy,3,44.2,46.410000000000004,54.0,663.0000000000001,target_increase
P100,2025-01-06,MO2502-P-5300,sell,23,133.4,126.73,414.0,15341.000000000002,contract_switch
P100,2025-01-06,MO2502-P-5200,buy,16,103.2,108.36,288.0,8256.0,new_contract
P100,2025-01-07,MO2502-P-5200,sell,16,70.6,67.07,288.0,5648.0,contract_switch
P100,2025-01-07,MO2502-P-5000,buy,19,36.2,38.010000000000005,342.0,3439.000000000001,new_contract
P100,2025-01-08,MO2502-P-5000,buy,1,39.2,41.160000000000004,18.0,196.00000000000003,target_increase
P100,2025-01-13,MO2502-P-5000,buy,1,52.8,55.44,18.0,264.0,target_increase
P100,2025-01-14,MO2502-P-5000,sell,21,23.8,22.61,378.0,2499.0,contract_switch
P100,2025-01-14,MO2502-P-4950,buy,17,18.2,19.11,306.0,1547.0,new_contract
P100,2025-01-15,MO2502-P-4950,buy,7,18.4,19.32,126.0,644.0,target_increase
P100,2025-01-20,MO2502-P-4950,buy,4,8.8,9.24,72.0,176.00000000000003,target_increase
P100,2025-01-22,MO2502-P-4950,buy,1,7.0,7.35,18.0,35.0,target_increase
P100,2025-01-23,MO2502-P-4950,sell,29,6.6,6.27,522.0,957.0,contract_switch
P100,2025-01-23,MO2503-P-3900,buy,37,2.8,3.0,666.0,740.0,new_contract
P100,2025-01-24,MO2503-P-3900,buy,7,2.6,2.8000000000000003,126.0,140.0,target_increase
P100,2025-01-27,MO2503-P-3900,buy,7,3.0,3.2,126.0,140.0,target_increase
P100,2025-02-07,MO2503-P-3900,buy,11,1.6,1.8,198.0,220.00000000000003,target_increase
P100,2025-02-10,MO2503-P-3900,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P100,2025-02-14,MO2503-P-3900,buy,3,1.6,1.8,54.0,60.00000000000001,target_increase
P100,2025-02-17,MO2503-P-3900,buy,12,1.4,1.5999999999999999,216.0,240.00000000000003,target_increase
P100,2025-02-19,MO2503-P-3900,buy,2,1.2,1.4,36.0,40.0,target_increase
P100,2025-02-20,MO2503-P-3900,sell,81,1.2,1.0,1458.0,1620.0,contract_switch
P100,2025-02-20,MO2504-P-5200,buy,25,13.0,13.65,450.0,1625.0,new_contract
P100,2025-02-21,MO2504-P-5200,buy,2,7.4,7.7700000000000005,36.0,74.00000000000001,target_increase
P100,2025-02-24,MO2504-P-5200,buy,5,8.2,8.61,90.0,204.99999999999997,target_increase
P100,2025-03-07,MO2504-P-5200,buy,1,5.0,5.25,18.0,25.0,target_increase
P100,2025-03-20,MO2504-P-5200,sell,33,2.8,2.5999999999999996,594.0,660.0,contract_switch
P100,2025-03-20,MO2505-P-5600,buy,13,25.0,26.25,234.0,1625.0,new_contract
P100,2025-03-21,MO2505-P-5600,buy,2,32.0,33.6,36.0,320.0,target_increase
P100,2025-04-08,MO2505-P-5600,sell,15,366.6,348.27000000000004,270.0,27495.000000000004,contract_switch
P100,2025-04-09,MO2505-P-4900,buy,18,64.4,67.62,324.0,5796.000000000001,new_contract
P100,2025-04-11,MO2505-P-4900,buy,5,20.4,21.419999999999998,90.0,509.99999999999994,target_increase
P100,2025-04-15,MO2505-P-4900,buy,7,11.6,12.18,126.0,405.99999999999994,target_increase
P100,2025-04-18,MO2505-P-4900,buy,2,10.2,10.709999999999999,36.0,102.0,target_increase
P100,2025-04-22,MO2505-P-4900,sell,32,5.6,5.319999999999999,576.0,895.9999999999999,contract_switch
P100,2025-04-22,MO2506-P-3900,buy,36,5.8,6.09,648.0,1044.0,new_contract
P100,2025-04-23,MO2506-P-3900,buy,9,4.6,4.83,162.0,206.99999999999997,target_increase
P100,2025-04-28,MO2506-P-3900,buy,2,4.8,5.04,36.0,48.0,target_increase
P100,2025-05-07,MO2506-P-3900,buy,6,2.6,2.8000000000000003,108.0,120.00000000000001,target_increase
P100,2025-05-08,MO2506-P-3900,buy,1,2.4,2.6,18.0,20.0,target_increase
P100,2025-05-19,MO2506-P-3900,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P100,2025-05-20,MO2506-P-3900,buy,7,1.2,1.4,126.0,140.0,target_increase
P100,2025-05-21,MO2506-P-3900,buy,12,1.0,1.2,216.0,240.00000000000003,target_increase
P100,2025-05-22,MO2506-P-3900,sell,74,1.4,1.2,1332.0,1480.0,contract_switch
P100,2025-05-22,MO2507-P-5200,buy,21,35.2,36.96,378.0,3696.000000000001,new_contract
P100,2025-05-30,MO2507-P-5200,buy,1,25.2,26.46,18.0,126.0,target_increase
P100,2025-06-03,MO2507-P-5200,buy,2,19.6,20.580000000000002,36.0,196.00000000000003,target_increase
P100,2025-06-05,MO2507-P-5200,buy,1,14.0,14.7,18.0,70.0,target_increase
P100,2025-06-10,MO2507-P-5200,buy,4,12.4,13.02,72.0,248.00000000000006,target_increase
P100,2025-06-17,MO2507-P-5200,buy,7,9.4,9.870000000000001,126.0,329.0,target_increase
P100,2025-06-18,MO2507-P-5200,buy,1,9.6,10.08,18.0,48.0,target_increase
P100,2025-06-19,MO2507-P-5200,sell,37,11.6,11.02,666.0,2145.9999999999995,contract_switch
P100,2025-06-19,MO2508-P-5300,buy,22,39.4,41.37,396.0,4334.0,new_contract
P100,2025-06-20,MO2508-P-5300,buy,1,38.4,40.32,18.0,192.0,target_increase
P100,2025-06-25,MO2508-P-5300,buy,1,14.8,15.540000000000001,18.0,74.00000000000001,target_increase
P100,2025-06-26,MO2508-P-5300,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P100,2025-07-16,MO2508-P-5300,buy,4,4.0,4.2,72.0,80.0,target_increase
P100,2025-07-18,MO2508-P-5300,buy,6,3.0,3.2,108.0,120.00000000000001,target_increase
P100,2025-07-22,MO2508-P-5300,sell,35,2.4,2.1999999999999997,630.0,700.0,contract_switch
P100,2025-07-22,MO2509-P-4000,buy,40,4.0,4.2,720.0,800.0,new_contract
P100,2025-07-23,MO2509-P-4000,buy,3,4.4,4.62,54.0,66.00000000000001,target_increase
P100,2025-07-31,MO2509-P-4000,buy,1,4.0,4.2,18.0,20.0,target_increase
P100,2025-08-05,MO2509-P-4000,buy,10,2.8,3.0,180.0,200.0,target_increase
P100,2025-08-11,MO2509-P-4000,buy,4,2.6,2.8000000000000003,72.0,80.0,target_increase
P100,2025-08-12,MO2509-P-4000,buy,4,2.2,2.4000000000000004,72.0,80.0,target_increase
P100,2025-08-18,MO2509-P-4000,buy,1,1.2,1.4,18.0,20.0,target_increase
P100,2025-08-21,MO2509-P-4000,sell,63,1.2,1.0,1134.0,1260.0000000000002,contract_switch
P100,2025-08-21,MO2510-P-5800,buy,18,10.2,10.709999999999999,324.0,918.0,new_contract
P100,2025-08-25,MO2510-P-5800,buy,1,9.4,9.870000000000001,18.0,47.0,target_increase
P100,2025-08-27,MO2510-P-5800,buy,1,9.8,10.290000000000001,18.0,49.00000000000001,target_increase
P100,2025-08-28,MO2510-P-5800,buy,1,8.6,9.03,18.0,43.0,target_increase
P100,2025-09-08,MO2510-P-5800,buy,2,8.2,8.61,36.0,82.0,target_increase
P100,2025-09-12,MO2510-P-5800,buy,2,5.6,5.88,36.0,55.99999999999999,target_increase
P100,2025-09-15,MO2510-P-5800,buy,2,7.2,7.5600000000000005,36.0,72.00000000000001,target_increase
P100,2025-09-22,MO2510-P-5800,buy,4,2.4,2.6,72.0,80.0,target_increase
P100,2025-09-23,MO2510-P-5800,sell,31,3.0,2.8,558.0,620.0,contract_switch
P100,2025-09-23,MO2511-P-6300,buy,13,52.4,55.019999999999996,234.0,3406.0,new_contract
P100,2025-09-25,MO2511-P-6300,buy,3,30.6,32.13,54.0,459.00000000000006,target_increase
P100,2025-10-10,MO2511-P-6300,buy,6,10.8,11.34,108.0,324.0,target_increase
P100,2025-10-23,MO2511-P-6300,sell,22,6.6,6.27,396.0,726.0000000000001,contract_switch
P100,2025-10-23,MO2512-P-4900,buy,28,4.8,5.04,504.0,672.0,new_contract
